"timestamp","ip","protocol","port","hostname","tag","asn","geo","region","city","naics","sic","size","configuration_naming_context","current_time","default_naming_context","dns_host_name","domain_controller_functionality","domain_functionality","ds_service_name","forest_functionality","highest_committed_usn","is_global_catalog_ready","is_synchronized","ldap_service_name","naming_contexts","root_domain_naming_context","schema_naming_context","server_name","subschema_subentry","supported_capabilities","supported_control","supported_ldap_policies","supported_ldap_version","supported_sasl_mechanisms"
"2020-08-01 08:56:00","103.28.39.206","tcp",389,"mail.tienthanhaet.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:00","115.79.63.220","tcp",389,,"ldap-tcp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,0,"CN=Configuration,DC=ducduong,DC=local","20200801085554.0Z","DC=ducduong,DC=local",,,,"CN=Configuration,DC=ducduong,DC=local",,,,,,"DC=ducduong,DC=local|CN=Configuration,DC=ducduong,DC=local|CN=Schema,CN=Configuration,DC=ducduong,DC=local|DC=DomainDnsZones,DC=ducduong,DC=local|DC=ForestDnsZones,DC=ducduong,DC=local","DC=ducduong,DC=local","CN=Schema,CN=Configuration,DC=ducduong,DC=local",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=ducduong,DC=local",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.194",,,
"2020-08-01 08:56:00","115.84.179.46","tcp",389,,"ldap-tcp",38731,"VN","HA NOI","HANOI",0,,0,"CN=Configuration,DC=bacorp,DC=vn","20200801085445.0Z","DC=bacorp,DC=vn",,,,"CN=Configuration,DC=bacorp,DC=vn",,,,,,"DC=bacorp,DC=vn|CN=Configuration,DC=bacorp,DC=vn|CN=Schema,CN=Configuration,DC=bacorp,DC=vn|DC=DomainDnsZones,DC=bacorp,DC=vn|DC=ForestDnsZones,DC=bacorp,DC=vn","DC=bacorp,DC=vn","CN=Schema,CN=Configuration,DC=bacorp,DC=vn",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=bacorp,DC=vn",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1",,,
"2020-08-01 08:56:00","45.117.82.14","tcp",389,"mail.padatravel.com","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:01","171.244.32.26","tcp",389,,"ldap-tcp",38731,"VN","HA NOI","HANOI",517312,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:02","103.237.145.154","tcp",389,"ddns.zone-ip.com","ldap-tcp",131414,"VN","HA NOI","HANOI",0,,0,"CN=Configuration,DC=zone-ip,DC=local","20200801085600.0Z","DC=zone-ip,DC=local","DC001HNI.zone-ip.local",4,4,"CN=Configuration,DC=zone-ip,DC=local",4,12465707,"TRUE","TRUE","zone-ip.local:dc001hni$@ZONE-IP.LOCAL","DC=zone-ip,DC=local|CN=Configuration,DC=zone-ip,DC=local|CN=Schema,CN=Configuration,DC=zone-ip,DC=local|DC=DomainDnsZones,DC=zone-ip,DC=local|DC=ForestDnsZones,DC=zone-ip,DC=local","DC=zone-ip,DC=local","CN=Schema,CN=Configuration,DC=zone-ip,DC=local","CN=DC001HNI,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=zone-ip,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=zone-ip,DC=local","1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066","MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:56:02","1.55.28.247","tcp",389,,"ldap-tcp",18403,"VN","HA NOI","HANOI",517311,,0,,,,,7,7,,7,,"TRUE",,"mopi.cloud:dc40$@MOPI.CLOUD",,"DC=mopi,DC=cloud",,,,,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2","MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxDirSyncDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:56:02","45.117.82.72","tcp",389,"mail.dthsoft.com.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:02","118.68.169.229","tcp",389,"118-68-169-229.higio.net","ldap-tcp",18403,"VN","HA NOI","HANOI",517311,,0,,,,,7,7,,7,,"TRUE",,"fti.local:srv-dc-01$@FTI.LOCAL",,"DC=fti,DC=local",,,,,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.1","MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxDirSyncDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:56:05","115.78.235.71","tcp",389,,"ldap-tcp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,0,"CN=Configuration,DC=esuhai,DC=local","20200801085635.0Z","DC=esuhai,DC=local","dcserver01.esuhai.local",4,2,"CN=Configuration,DC=esuhai,DC=local",2,15579519,"TRUE","TRUE","esuhai.local:dcserver01$@ESUHAI.LOCAL","DC=esuhai,DC=local|CN=Configuration,DC=esuhai,DC=local|CN=Schema,CN=Configuration,DC=esuhai,DC=local|DC=DomainDnsZones,DC=esuhai,DC=local|DC=ForestDnsZones,DC=esuhai,DC=local","DC=esuhai,DC=local","CN=Schema,CN=Configuration,DC=esuhai,DC=local","CN=DCSERVER01,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=esuhai,DC=local","CN=Aggregate,CN=Schema,CN=Configuration,DC=esuhai,DC=local","1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066","MaxPoolThreads|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:56:05","210.211.108.86","tcp",389,,"ldap-tcp",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,"CN=Configuration,DC=suga,DC=test","20200801085543.0Z","DC=suga,DC=test",,,,"CN=Configuration,DC=suga,DC=test",,,,,,"DC=suga,DC=test|CN=Configuration,DC=suga,DC=test|CN=Schema,CN=Configuration,DC=suga,DC=test|DC=DomainDnsZones,DC=suga,DC=test|DC=ForestDnsZones,DC=suga,DC=test","DC=suga,DC=test","CN=Schema,CN=Configuration,DC=suga,DC=test",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=suga,DC=test",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.11355",,,
"2020-08-01 08:56:05","103.28.38.156","tcp",389,"mail.vbs.edu.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:05","45.117.83.153","tcp",389,"mail.pv-shipping.com.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:05","113.167.103.21","tcp",389,"static.vnpt.vn","ldap-tcp",45899,"VN","HA NOI","HANOI",517311,,0,"CN=Configuration,DC=deltasport,DC=com","20200801085159.0Z","DC=deltasport,DC=com",,,,"CN=Configuration,DC=deltasport,DC=com",,,,,,"DC=deltasport,DC=com|CN=Configuration,DC=deltasport,DC=com|CN=Schema,CN=Configuration,DC=deltasport,DC=com|DC=DomainDnsZones,DC=deltasport,DC=com|DC=ForestDnsZones,DC=deltasport,DC=com","DC=deltasport,DC=com","CN=Schema,CN=Configuration,DC=deltasport,DC=com",,"CN=Aggregate,CN=Schema,CN=Configuration,DC=deltasport,DC=com",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948",,,
"2020-08-01 08:56:06","103.57.208.240","tcp",389,"masterus.umailsmtp.com","ldap-tcp",131353,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:06","103.101.160.248","tcp",389,"mail.rindo.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:06","103.119.85.13","tcp",389,,"ldap-tcp",7643,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:06","45.117.82.66","tcp",389,"mail.haso.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:23","103.28.38.65","tcp",389,"mail.vanesa.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:35","210.245.20.70","tcp",389,,"ldap-tcp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,0,"CN=Configuration,DC=fus,DC=edu,DC=vn","20200801085656.0Z","DC=fus,DC=edu,DC=vn","DC-WIN2012.fus.edu.vn",6,2,"CN=Configuration,DC=fus,DC=edu,DC=vn",2,43869819,"FALSE","TRUE","fus.edu.vn:dc-win2012$@FUS.EDU.VN","DC=fus,DC=edu,DC=vn|CN=Configuration,DC=fus,DC=edu,DC=vn|CN=Schema,CN=Configuration,DC=fus,DC=edu,DC=vn|DC=DomainDnsZones,DC=fus,DC=edu,DC=vn|DC=ForestDnsZones,DC=fus,DC=edu,DC=vn","DC=fus,DC=edu,DC=vn","CN=Schema,CN=Configuration,DC=fus,DC=edu,DC=vn","CN=DC-WIN2012,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=fus,DC=edu,DC=vn","CN=Aggregate,CN=Schema,CN=Configuration,DC=fus,DC=edu,DC=vn","1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256","MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:56:38","45.117.82.27","tcp",389,"mail.hmmobile.com.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:56:39","45.117.82.40","tcp",389,"mail.7home.com.vn","ldap-tcp",131353,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:57:07","103.255.238.38","tcp",389,"no-ptr.123host.vn","ldap-tcp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:57:07","113.160.32.60","tcp",389,"static.vnpt-hanoi.com.vn","ldap-tcp",45899,"VN","HA NOI","HANOI",517311,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:57:09","203.162.79.153","tcp",389,"mx01.email-nhanhoa.net","ldap-tcp",7643,"VN","HA NOI","HANOI",517311,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:57:10","202.143.111.174","tcp",389,"sv111d174.trajan.vn","ldap-tcp",56158,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:57:11","125.212.214.148","tcp",389,,"ldap-tcp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,0,"CN=Configuration,DC=sentora,DC=xyz","20200801085908.0Z","DC=sentora,DC=xyz","SENTORAVN.sentora.xyz",7,7,"CN=Configuration,DC=sentora,DC=xyz",7,6428675,"TRUE","TRUE","sentora.xyz:sentoravn$@SENTORA.XYZ","DC=sentora,DC=xyz|CN=Configuration,DC=sentora,DC=xyz|CN=Schema,CN=Configuration,DC=sentora,DC=xyz|DC=DomainDnsZones,DC=sentora,DC=xyz|DC=ForestDnsZones,DC=sentora,DC=xyz","DC=sentora,DC=xyz","CN=Schema,CN=Configuration,DC=sentora,DC=xyz","CN=SENTORAVN,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sentora,DC=xyz","CN=Aggregate,CN=Schema,CN=Configuration,DC=sentora,DC=xyz","1.2.840.113556.1.4.800|1.2.840.113556.1.4.1670|1.2.840.113556.1.4.1791|1.2.840.113556.1.4.1935|1.2.840.113556.1.4.2080|1.2.840.113556.1.4.2237","1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.2064|1.2.840.113556.1.4.2065|1.2.840.113556.1.4.2066|1.2.840.113556.1.4.2090|1.2.840.113556.1.4.2205|1.2.840.113556.1.4.2204|1.2.840.113556.1.4.2206|1.2.840.113556.1.4.2211|1.2.840.113556.1.4.2239|1.2.840.113556.1.4.2255|1.2.840.113556.1.4.2256|1.2.840.113556.1.4.2309","MaxPoolThreads|MaxPercentDirSyncRequests|MaxDatagramRecv|MaxReceiveBuffer|InitRecvTimeout|MaxConnections|MaxConnIdleTime|MaxPageSize|MaxBatchReturnMessages|MaxQueryDuration|MaxDirSyncDuration|MaxTempTableSize|MaxResultSetSize|MinResultSets|MaxResultSetsPerConn|MaxNotificationPerConn|MaxValRange|MaxValRangeTransitive|ThreadMemoryLimit|SystemMemoryLimitPercent","3|2","GSSAPI|GSS-SPNEGO|EXTERNAL|DIGEST-MD5"
"2020-08-01 08:57:11","125.212.249.27","tcp",389,,"ldap-tcp",3873,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:57:12","103.21.151.150","tcp",389,,"ldap-tcp",38732,"VN","HA NOI","HANOI",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:57:12","103.9.157.70","tcp",389,,"ldap-tcp",63730,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,,,,,,,,,,,,,,,,,,,,,,
"2020-08-01 08:57:15","112.78.15.243","tcp",389,,"ldap-tcp",45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,0,"CN=Configuration,CN={A199032B-5BFB-4AFC-9E15-2EE1C6CB62E4}","20200801085655.0Z",,,,,"CN={A199032B-5BFB-4AFC-9E15-2EE1C6CB62E4}",,,,,,"CN=Configuration,CN={A199032B-5BFB-4AFC-9E15-2EE1C6CB62E4}|CN=Schema,CN=Configuration,CN={A199032B-5BFB-4AFC-9E15-2EE1C6CB62E4}|DC=virtualcenter,DC=vmware,DC=int",,"CN=Schema,CN=Configuration,CN={A199032B-5BFB-4AFC-9E15-2EE1C6CB62E4}",,"CN=Aggregate,CN=Schema,CN=Configuration,CN={A199032B-5BFB-4AFC-9E15-2EE1C6CB62E4}",,"1.2.840.113556.1.4.319|1.2.840.113556.1.4.801|1.2.840.113556.1.4.473|1.2.840.113556.1.4.528|1.2.840.113556.1.4.417|1.2.840.113556.1.4.619|1.2.840.113556.1.4.841|1.2.840.113556.1.4.529|1.2.840.113556.1.4.805|1.2.840.113556.1.4.521|1.2.840.113556.1.4.970|1.2.840.113556.1.4.1338|1.2.840.113556.1.4.474|1.2.840.113556.1.4.1339|1.2.840.113556.1.4.1340|1.2.840.113556.1.4.1413|2.16.840.1.113730.3.4.9|2.16.840.1.113730.3.4.10|1.2.840.113556.1.4.1504|1.2.840.113556.1.4.1852|1.2.840.113556.1.4.802|1.2.840.113556.1.4.1907|1.2.840.113556.1.4.1948|1.2.840.113556.1.4.1974|1.2.840.113556.1.4.1341|1.2.840.113556.1.4.2026|1.2.840.113556.1.4.206",,,
