"timestamp","ip","asn","geo","url","type","http_agent","tor","src_port","p0f_genre","p0f_detail","hostname","dst_port","http_host","http_referer","http_referer_ip","http_referer_asn","http_referer_geo","dst_ip","dst_asn","dst_geo","naics","sic","http_referer_naics","http_referer_sic","sector","ssl_cipher","application","version"
"2020-08-01 00:01:12","14.187.87.196",45899,"VN",,"necurs",,,20733,,,,,,,,,,"52.171.57.196",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:01:12","116.101.132.253",7552,"VN",,"necurs",,,17256,,,,,,,,,,"191.232.191.70",8075,"BR",517312,,,,"Communications",,,
"2020-08-01 00:01:14","27.75.94.28",7552,"VN",,"necurs",,,15146,,,,,,,,,,"23.101.64.170",8075,"NL",517312,,,,"Communications",,,
"2020-08-01 00:01:14","14.183.146.63",45899,"VN",,"necurs",,,20153,,,,,,,,,,"104.211.67.128",8075,"IN",517311,,,,"Communications",,,
"2020-08-01 00:01:15","58.186.64.87",18403,"VN",,"necurs",,,18944,,,,,,,,,,"52.163.120.236",8075,"SG",517311,,,,"Communications",,,
"2020-08-01 00:01:16","113.170.195.212",45899,"VN",,"necurs",,,10050,,,,,,,,,,"52.168.92.246",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:01:17","113.178.74.37",45899,"VN",,"necurs",,,7283,,,,,,,,,,"52.168.92.246",8075,"US",517311,,,,"Communications",,,
"2020-08-01 00:01:18","14.187.100.34",45899,"VN",,"necurs",,,16662,,,,,,,,,,"13.71.116.199",8075,"IN",517311,,,,"Communications",,,
"2020-08-01 00:01:20","116.110.100.138",24086,"VN",,"necurs",,,21097,,,,,,,,,,"23.101.65.123",8075,"NL",517312,,,,"Communications",,,
"2020-08-01 00:01:21","116.96.79.76",7552,"VN",,"necurs",,,1777,,,,,,,,,,"104.41.30.184",8075,"BR",517312,,,,"Communications",,,
"2020-08-01 00:01:21","27.72.111.152",7552,"VN",,"necurs",,,30600,,,,,,,,,,"104.41.30.184",8075,"BR",517312,,,,"Communications",,,
