"timestamp","ip","protocol","port","hostname","tag","asn","geo","region","city","naics","sic","machine_type","afp_versions","uams","flags","server_name","signature","directory_service","utf8_servername","network_address"
"2020-08-01 15:37:01","14.161.11.54","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TS-XL508","2d2a1121c76f618c692ea786c12abdbb",,"TS-XL508","192.168.1.100 (TCP/IP address),"
"2020-08-01 15:37:03","14.249.204.245","tcp",548,"static.vnpt.vn","afp",45899,"VN","BAC GIANG","BAC GIANG",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","PHCad","bb36003a61a165e11925ee4776dea3bc",,"PHCad","192.168.0.7 (TCP/IP address),"
"2020-08-01 15:37:03","118.69.78.201","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TayNinh","a1553734ac64a1522d1d32dfe1a0545e",,"TayNinh","192.168.0.220 (TCP/IP address),"
"2020-08-01 15:37:06","115.78.11.165","tcp",548,,"afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","AP-Branding","c180ee1aa8734162690f4e3b7dbec788",,"AP-Branding","169.254.185.158 (TCP/IP address),"
"2020-08-01 15:37:07","14.226.232.150","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","PGH","de0cc6c0f89af6b31ce8238932c800b4",,"PGH","192.168.100.6 (TCP/IP address),"
"2020-08-01 15:37:11","42.119.182.135","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Tomsds918","d20b788003c783a4df9cc867c98bc7f5",,"Tomsds918","192.168.1.148 (TCP/IP address),"
"2020-08-01 15:37:11","115.78.237.21","tcp",548,,"afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","files","f513838235b483457057204828fe1ebf",,"files","192.168.1.2 (TCP/IP address),"
"2020-08-01 15:37:22","14.161.40.31","tcp",548,,"afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.9.q1","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,No User Authent,Cleartxt Passwrd","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NAS09A9DC","c965396a3b3031de6ecb3877a4d721a7",,"NAS09A9DC","192.168.3.250 (TCP/IP address),"
"2020-08-01 15:37:24","103.17.88.130","tcp",548,,"afp",45557,"VN","BINH DUONG","THU DAU MOT",0,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","NVR-Camera","19e59a47f1386c02a135bef5883d6e3e",,"NVR-Camera","192.168.1.1 (TCP/IP address),"
"2020-08-01 15:37:35","116.104.68.103","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HA NOI","HANOI",517312,,"Netatalk2.2.4","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS220DEBC","dbeba78b650a798c580e9231359bc817",,"LS220DEBC","192.168.1.8 (TCP/IP address),"
"2020-08-01 15:37:35","113.161.77.96","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TN3_SERVER","2ac7632eedf2f5231802bac8ec3799ae",,"TN3_SERVER","192.168.9.15 (TCP/IP address),"
"2020-08-01 15:37:35","118.71.218.255","tcp",548,"ip-address-pool-xxx.fpt.vn","afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","e732d436116c801111fcb3e47505da77",,"DiskStation","192.168.1.2 (TCP/IP address),"
"2020-08-01 15:37:36","116.118.4.149","tcp",548,,"afp",7602,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Micky-Land","59e5e078a9ea51a78abc66634b46f3cb",,"Micky-Land","192.168.100.100 (TCP/IP address),"
"2020-08-01 15:37:36","113.190.41.21","tcp",548,,"afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DS918","4351d4588fe3dbdc98c442482f1a8bbf",,"DS918","113.190.41.21 (TCP/IP address),"
"2020-08-01 15:37:38","27.75.151.11","tcp",548,"localhost","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.1","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","eclipsevina","5fa10b371dcd91e794316dde563f3d3d",,"eclipsevina","192.168.1.5 (TCP/IP address),"
"2020-08-01 15:37:39","116.102.189.149","tcp",548,,"afp",24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.0.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,Cleartxt Passwrd,No User Authent","SupportsCopyFile,DontAllowSavePwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","WDMyCloud","48b9faa2ba801690797f38337187c7d1",,"WDMyCloud","192.168.1.124 (TCP/IP address),"
"2020-08-01 15:37:43","14.248.111.67","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DDM","726474ebc81859a086350d1b2c39b7be",,"DDM","192.168.1.252 (TCP/IP address),"
"2020-08-01 15:37:43","116.111.14.219","tcp",548,,"afp",24086,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","XuyenSang","968b3c137d7a0d45d74ea68793382588",,"XuyenSang","192.168.1.201 (TCP/IP address),"
"2020-08-01 15:37:45","116.100.90.36","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HAI PHONG","HAI PHONG",517312,,"Netatalk2.2.2","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS420DA19","8a6f8bff637912d3c34c171c71e5bb6a",,"LS420DA19","192.168.1.199 (TCP/IP address),"
"2020-08-01 15:37:49","14.186.218.122","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk 2.2.0","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS-WVL58E","8f78ee442983b3eff455f7b6f5b6b208",,"LS-WVL58E","192.168.1.6 (TCP/IP address),"
"2020-08-01 15:38:18","123.16.70.165","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"TimeCapsule8,119","AFP3.3,AFP3.2,AFP3.1","DHCAST128,DHX2,SRP,Recon1","SupportsCopyFile,SupportsChgPwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsReconnect,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","ehhairport","4338364e4a374852463948350069672d",,"AirPort","123.16.70.165:548,10.0.1.1:548,fe80:0008:0000:0000:6e70:9fff:fed6::548,fe80:0009:0000:0000:6e70:9fff:fed6::548,123.16.70.165 (DNS address),"
"2020-08-01 15:38:18","123.20.54.8","tcp",548,,"afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.1","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LONGXPENOLOGY","57383817f8e1904dbec3c0ace9e0bef2",,"LONGXPENOLOGY","192.168.1.199 (TCP/IP address),"
"2020-08-01 15:38:18","14.169.221.241","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk2.2.2","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","CB-NAS","32c2d2c39af7862b8e8ba003a8338994",,"CB-NAS","192.168.100.150 (TCP/IP address),"
"2020-08-01 15:38:18","113.176.92.129","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","CaMau","36d9148c785523d7aab989d287b59ed6",,"CaMau","192.168.1.220 (TCP/IP address),"
"2020-08-01 15:38:18","171.244.18.114","tcp",548,,"afp",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.12","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","brandstor","93187aff54774b2dd016275704c2876c",,"brandstor","fe80:0000:0000:0000:ae1f:6bff:fe45:,"
"2020-08-01 15:38:19","42.116.37.201","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"MacBookPro11,1","AFP3.4,AFP3.3,AFP3.2,AFP3.1,AFPX03","DHCAST128,DHX2,Recon1,Client Krb v2,GSS","SupportsCopyFile,SupportsChgPwd,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsReconnect,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Chis MacBook Pro","53cd4ae828255ccaa322842ac48683c0",,"Chis MacBook Pro",
"2020-08-01 15:38:20","115.79.60.61","tcp",548,,"afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.0.5","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,Cleartxt Passwrd,No User Authent","SupportsCopyFile,DontAllowSavePwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","WD","680b8964853dc6f9e93a6cf0e743b1b9",,"WD","192.168.1.242 (TCP/IP address),"
"2020-08-01 15:38:21","118.68.158.47","tcp",548,,"afp",18403,"VN","HA NOI","HANOI",517311,,"Netatalk","AFPVersion 1.1,AFPVersion 2.0,AFPVersion 2.1,AFP2.2,AFPX03,AFP3.1,AFP3.2","DHCAST128,Cleartxt Passwrd","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsSuperClient","tnc-nas","0163c0a80163c0a80163c0a80163c0a8",,"tnc-nas","192.168.1.99 (TCP/IP address),"
"2020-08-01 15:38:21","118.69.161.225","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","KimThanh-NAS","a787ecb972b562bcdd2014a433dce3d2",,"KimThanh-NAS","192.168.1.85 (TCP/IP address),"
"2020-08-01 15:38:39","171.240.155.227","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DARKNEO","e3a8ed2b3ad1a045ea039b10f1894cc5",,"DARKNEO","192.168.100.48 (TCP/IP address),"
"2020-08-01 15:38:40","14.237.133.177","tcp",548,"static.vnpt.vn","afp",45899,"VN","TRA VINH","CHAU THANH",517311,,"Netatalk3.0.5","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,Cleartxt Passwrd,No User Authent","SupportsCopyFile,DontAllowSavePwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","KHSKETOAN","09bc874c89ce7ce074d7caf9c6d7c0af",,"KHSKETOAN","192.168.1.111 (TCP/IP address),"
"2020-08-01 15:38:40","14.245.223.248","tcp",548,"static.vnpt.vn","afp",45899,"VN","BINH DINH","QUI NHON",517311,,"Netatalk2.2.2","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","LS420D428","d3f9880160fcaae75f001a056d9a9cde",,"LS420D428","192.168.1.8 (TCP/IP address),"
"2020-08-01 15:38:40","118.69.187.150","tcp",548,,"afp",18403,"VN","DA NANG","DA NANG",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,No User Authent,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","cafesongnhi","9ace78d40ac9de386a8dd01be33d8d55",,"cafesongnhi","192.168.1.140 (TCP/IP address),"
"2020-08-01 15:38:40","115.78.15.129","tcp",548,,"afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk2.2.2","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,DHCAST128,Cleartxt Passwrd,No User Authent","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","utc2jsc","d140901e5f21a9727fcf495394c2295a",,"utc2jsc","192.168.1.200 (TCP/IP address),"
"2020-08-01 15:38:42","113.186.120.143","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA TINH","HA TINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","BHXH","548ad8b73718e5c5eef7e93acff030df",,"BHXH","192.168.1.201 (TCP/IP address),"
"2020-08-01 15:38:51","1.52.16.90","tcp",548,,"afp",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.1","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","AnViet","7805cacd882f03c117fd0937ecbdcbde",,"AnViet","192.168.0.201 (TCP/IP address),"
"2020-08-01 15:38:57","14.241.244.111","tcp",548,,"afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DS216","a4dc9d6f556df9f91c03dfdd647fba55",,"DS216","192.168.1.100 (TCP/IP address),"
"2020-08-01 15:38:58","27.68.126.137","tcp",548,"localhost","afp",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517312,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Synology","33b9d1bf279c36d2786467d174056e7d",,"Synology","192.168.1.111 (TCP/IP address),"
"2020-08-01 15:38:58","171.241.106.52","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",7552,"VN","HA NOI","HANOI",517312,,"TimeCapsule8,119","AFP3.3,AFP3.2,AFP3.1","DHCAST128,DHX2,SRP,Recon1","SupportsCopyFile,SupportsChgPwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsReconnect,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","capsule-chico","4338364d4b305a4d463948360069672d",,"Capsule Chico","0.0.0.1:548,10.0.1.1:548,fe80:0008:0000:0000:26a2:e1ff:fee9::548,fe80:0009:0000:0000:26a2:e1ff:fee9::548,0.0.0.1 (DNS address),"
"2020-08-01 15:38:59","14.170.154.50","tcp",548,"static.vnpt.vn","afp",45899,"VN","THAI NGUYEN","THAI NGUYEN",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","Thai_Nguyen","58d28d5ace32f219d5fa62155ba2e700",,"Thai_Nguyen","192.168.1.220 (TCP/IP address),"
"2020-08-01 15:39:02","113.172.120.170","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.1","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TV","d7e867680316ccd3df594c5faaba0248",,"TV","192.168.1.100 (TCP/IP address),"
"2020-08-01 15:39:03","14.231.253.156","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.0.5","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,Cleartxt Passwrd,No User Authent","SupportsCopyFile,DontAllowSavePwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DangAnhHDD","ea2ad33ebff334db25c6200f5c090c47",,"DangAnhHDD","192.168.1.68 (TCP/IP address),"
"2020-08-01 15:39:20","14.162.170.158","tcp",548,"static.vnpt.vn","afp",45899,"VN","HA NOI","HANOI",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DS918Plus","6963bb8ea03f2d6964e84aa7674e86ea",,"DS918Plus","192.168.11.121 (TCP/IP address),"
"2020-08-01 15:39:20","14.186.161.208","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","DiskStation","e1d8b86fdac0e5c51c4d7d2d35de999c",,"DiskStation","0.0.0.0 (TCP/IP address),"
"2020-08-01 15:39:26","116.98.55.44","tcp",548,"dynamic-ip-adsl.viettel.vn","afp",24086,"VN","DA NANG","DA NANG",517312,,"Netatalk3.0.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3","DHX2,Cleartxt Passwrd,No User Authent","SupportsCopyFile,DontAllowSavePwd,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","HLP","9bbfdafe13427d3f66480698b7399a01",,"HLP","192.168.1.248 (TCP/IP address),"
"2020-08-01 15:39:31","14.161.9.141","tcp",548,"static.vnpt.vn","afp",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",517311,,"Netatalk3.1.8","AFP2.2,AFPX03,AFP3.1,AFP3.2,AFP3.3,AFP3.4","Cleartxt Passwrd,DHX2,DHCAST128","SupportsCopyFile,SupportsServerMessages,SupportsServerSignature,SupportsTCP/IP,SupportsSrvrNotifications,SupportsOpenDirectory,SupportsUTF8Servername,SupportsUUIDs,SupportsSuperClient","TranGia-NAS","799f80bf6bcaa71b993cba431a49c454",,"TranGia-NAS","192.168.1.200 (TCP/IP address),"
